particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,13,0,581.245605,-1052.12048,342.507507,4.17745352,2.0201962,-2.91626239,1.009323,0.105658367,-1
4503599660924928,13,0,604.282776,-1039.0603,88.6886597,4.07149172,1.03372192,-1.06185043,0.108307153,0.105658367,-1
4503599677702144,13,0,-465.663116,1108.1344,6.21536636,4.02947044,-1.23794985,2.00758076,0.0121374,0.105658367,-1
4503599694479360,13,0,-881.782837,816.861694,568.183594,4.43900633,-3.80173159,3.03110075,2.29629755,0.105658367,-1
4503599711256576,13,0,92.9965668,1198.39709,-597.05304,4.48498726,-0.0925555304,3.46308398,-1.7177043,0.105658367,-1
4503599728033792,13,0,1192.29956,152.400146,432.890961,4.2664175,4.50305176,0.94071871,1.65524364,0.105658367,-1
4503599744811008,13,0,607.80957,1037.00122,-450.849701,4.28651094,2.15258098,4.38213444,-1.82955396,0.105658367,-1
4503599761588224,13,0,1079.44324,-528.778137,-256.877777,4.10138035,8.01020336,-3.52224064,-1.86951327,0.105658367,-1
4503599778365440,13,0,454.264679,-1112.85559,306.978149,4.14080429,2.71754646,-5.69835758,1.61150491,0.105658367,-1
4503599795142656,13,0,1201.91711,14.1115103,-452.333801,4.28527451,8.76097679,0.464808017,-3.30057764,0.105658367,-1
4503599811919872,13,0,1120.17004,435.916199,388.094818,4.21438313,8.80257034,3.81323338,3.09672356,0.105658367,-1
4503599828697088,13,0,1160.34973,313.675781,170.794128,4.05146551,7.51071501,2.40284753,1.12019062,0.105658367,-1
4503599845474304,13,0,-396.197998,1134.82642,285.721924,4.12229347,-3.53748035,9.04017735,2.30710292,0.105658367,-1
4503599862251520,13,0,1198.22632,95.1716156,-193.832962,4.06599855,4.72357273,0.73970753,-0.770280838,0.105658367,-1
4503599879028736,13,0,-1198.02026,-97.7318573,-24.9147129,4.0135169,-5.79503202,-0.837644458,-0.121337555,0.105658367,-1
4503599895805952,13,0,-1082.62183,-522.23938,145.721344,4.09739256,-1.04584062,-0.906895638,0.165852189,0.105658367,-1
4503599912583168,13,0,-1032.45813,615.495117,-636.895386,4.94782209,-0.530871153,-0.100104138,-0.265179425,0.105658367,-1
4503599929360384,13,0,1197.24341,-106.828133,241.96994,4.09747887,3.77135062,0.0282049552,0.758194387,0.105658367,-1
4503599946137600,13,0,1201.13794,45.5140533,204.334778,4.07762003,3.16105676,0.483497262,0.542587698,0.105658367,-1
4503599962914816,13,0,-929.960205,761.562866,100.237709,4.02630949,-4.94024944,3.5780561,0.508269668,0.105658367,-1
4503599979692032,13,0,-788.733154,-907.030334,-242.153748,4.09186792,-4.69924831,-5.95737076,-1.52826059,0.105658367,-1
4503599996469248,13,0,849.046143,-850.837524,-109.989967,4.02743816,6.87110996,-6.37593174,-0.857549846,0.105658367,-1
4503600013246464,13,0,681.437134,990.175476,-394.411896,4.22295094,2.9422915,4.91460896,-1.87825429,0.105658367,-1
4503600030023680,13,0,-1010.04639,-651.621277,-594.000305,4.47469902,-5.16097021,-3.75799036,-3.15364051,0.105658367,-1
4503600046800896,13,0,609.25238,1036.15417,49.9773331,4.01494169,3.41027403,6.51140833,0.305721849,0.105658367,-1
